date	Tx_Ref	Tn_Ref	Tx_Can	Tn_Can 
05/11/2001	12.7	2.2	12	2.5
06/11/2001	14.4	6.5	13	6.5
07/11/2001	8.4	6.2	9	6
08/11/2001	8.1	5.8	8.3	5.8
09/11/2001	12.2	3.5	11	4.2
10/11/2001	9.7	3.3	9.2	4
11/11/2001	5.8	4	6.2	5
12/11/2001	10.8	5.8	11.2	6
13/11/2001	13.6	9.1	12.8	8.7
14/11/2001	12.5	8.5	12.2	8.3
15/11/2001	9.3	2.2	9	1.5
16/11/2001	14.2	1.5	11	1.2
17/11/2001	10.4	0.1	9.8	-0.3
18/11/2001	6.9	0	7	-0.2
19/11/2001	6.5	3.5	7.1	4.2
20/11/2001	9	0.3	6	1
21/11/2001	3.3	0.8	3.3	1.5
22/11/2001	6.8	1	7	1
23/11/2001	11.2	-0.6	10.4	0.8
24/11/2001	9.4	-3.5	7	-4
25/11/2001	12.2	-2.2	9	-3
26/11/2001	10.1	-0.9	9	-1.2
27/11/2001	6.6	4	6.5	4.8
28/11/2001	8.7	1.1	8.2	3.5
29/11/2001	13.3	-0.9	10	0
30/11/2001	11.6	-0.6	9.8	-0.7
01/12/2001	10.6	2.9	10.1	3.5
02/12/2001	11.4	0.7	9.3	0.8
03/12/2001	6.8	-1.9	5.5	-1.4
04/12/2001	5.9	-0.2	6	0.3
05/12/2001	11	0.8	9	0.5
06/12/2001	9.7	-1.2	7.5	-1.8
07/12/2001	12.4	-0.6	8.3	-2.1
08/12/2001	8.3	-2	7	-3.5
09/12/2001	-0.2	-4.3	1	-5
10/12/2001	3.3	-5.6	1	-6
11/12/2001	5	-5.6	3	-6.5
12/12/2001	6.2	-4.5	3	-5.7
13/12/2001	6.9	-5.3	4	-6.7
14/12/2001	0.9	-3.6	1	-4
15/12/2001	2.6	-6	2.3	-6.1
16/12/2001	3.7	-6.4	3	-7.8
17/12/2001	3.5	-8.1	1	-8.7
18/12/2001	3.2	-8.5	1	-9
19/12/2001	5.2	-7.6	2.4	-8.2
20/12/2001	4.9	-4.8	3	-5
21/12/2001	4.4	-6.6	2.4	-7.8
22/12/2001	5.2	-6.8	3.7	-7.2
23/12/2001	6.5	-7.2	3.1	-7.3
24/12/2001	4.6	-7.4	2.8	-7.5
25/12/2001	4.4	-9.3	2	-10
26/12/2001	6.6	-3.8	5	-5
27/12/2001	8.5	-7.8	6	-8.5
28/12/2001	7.5	-7.2	4.5	-8
29/12/2001	4.1	-6.1	3	-6.2
30/12/2001	9.4	-1.8	7	-1
31/12/2001	9.4	-3.6	8.2	-2
01/01/2002	7.3	-8.1	4	-8.3
02/01/2002	7	-10.2	3	-10.5
03/01/2002	2.3	-9	2	-9.2
04/01/2002	6.2	-7.3	3	-8.5
05/01/2002	5.7	-9.7	2	-10.5
06/01/2002	6.8	-8.8	3.7	-9.8
07/01/2002	1.2	-6.6	1	-7
08/01/2002	10	-5	6	-6
09/01/2002	8.9	-7.7	4.5	-8.5
10/01/2002	10.5	-7.6	6	-8.8
11/01/2002	8.6	-6.4	6	-7.8
12/01/2002	8.3	-6.9	5.5	-8
13/01/2002	3.7	-6.8	4.5	-7.6
14/01/2002	7	-5.2	5.9	-5.5
15/01/2002	4	-8.1	2.8	-8.8
16/01/2002	4.1	-7.2	2.6	-8.3
17/01/2002	4.2	-9.2	2.2	-8.5
18/01/2002	4.5	-8.7	2.5	-9
19/01/2002	5.5	-6.6	4.5	-8.2
20/01/2002	8.3	-6.7	6.7	-7.5
21/01/2002	11.7	-3.1	9	-3
22/01/2002	6.8	-0.5	6	0
23/01/2002	3.1	1	2.5	0
24/01/2002	3.9	-2	3	-1.5
25/01/2002	11.2	-3	7.2	-3
26/01/2002	12.5	-0.2	10.5	-1
27/01/2002	9.1	2.6	9.2	-1
28/01/2002	9.6	0.2	6.7	1
29/01/2002	4	1.1	3.5	1.5
30/01/2002	3.5	0.9	4	1.5
31/01/2002	5.8	2.9	6	3
01/02/2002	5.8	4.1	5.5	4
02/02/2002	4.1	0.7	3.5	0.5
03/02/2002	11.9	-1.3	9.5	-1.5
04/02/2002	8.7	-0.5	6	0
05/02/2002	4.7	0.3	3.8	0
06/02/2002	4.3	0.8	3.8	1
07/02/2002	7.5	0.1	7.5	0
08/02/2002	11.9	-0.7	10.3	-1.5
09/02/2002	13.1	0	11.8	-0.3
10/02/2002	16.2	0.3	14	0.5
11/02/2002	16.7	0	15	-0.5
12/02/2002	15.6	0.2	15.2	0
13/02/2002	12.8	0.1	13	0.5
14/02/2002	7	4.7	7	5
15/02/2002	6.4	2.5	6	3
16/02/2002	3.7	1.7	3.2	2.3
17/02/2002	8.9	3.3	8	3.5
18/02/2002	12.3	0.3	9.8	0.5
19/02/2002	15.5	0.7	15	0
20/02/2002	13.7	0.2	13.3	-0.9
21/02/2002	14.3	0.8	14.8	0.8
22/02/2002	11.5	-1.8	12	-2
23/02/2002	14.2	-0.3	14	-1
24/02/2002	15.2	0.6	16.2	1
25/02/2002	14.1	-0.9	14	-2
26/02/2002	10.8	1.6	10.8	1
27/02/2002	9.2	5.8	8	5.5
28/02/2002	13.1	4.5	13	5.5
01/03/2002	9.3	4.5	9.2	4.5
02/03/2002	9.2	7.7	8.8	7.8
03/03/2002	15.9	4.7	16.5	5.5
04/03/2002	14.8	2.4	16	1.5
05/03/2002	12.8	3.7	12.5	3.5
06/03/2002	11.1	6.5	10	7.5
07/03/2002	18.4	5.1	18	6.2
08/03/2002	15	4.1	14.9	4.7
09/03/2002	17.5	4.4	18	5.4
10/03/2002	20.7	5.2	21	4.5
11/03/2002	18	3.3	19	3.5
12/03/2002	18.3	4.4	18.2	4
13/03/2002	19.1	4.7	20	4.3
14/03/2002	11.9	5.5	11.7	5.4
15/03/2002	14.9	3.3	14.8	3
16/03/2002	16.6	4.4	16.8	3
17/03/2002	17.6	4.9	18	4.5
18/03/2002	19.4	7.3	20.5	7.3
19/03/2002	20.1	5.8	22	6.5
20/03/2002	29.3	6.2	30.5	6.7
21/03/2002	26.8	6.6	28	6
22/03/2002	24.1	8.3	26	9.5
23/03/2002	18.5	5.6	21	6
24/03/2002	15.4	2.1	17.2	2.3
25/03/2002	14.1	0.8	16.5	0.5
26/03/2002	16.3	-0.5	18.5	-1.3
27/03/2002	13.7	1.4	14.8	0.5
28/03/2002	14.2	1.9	16	2.3
29/03/2002	15.7	0.9	17	0
30/03/2002	11.6	3.2	12.7	2.5
31/03/2002	20.7	0.7	22.8	0
01/04/2002	21.1	1.2	22.5	0.5
02/04/2002	20.6	2.4	22.5	2.5
03/04/2002	19	4	20	4
04/04/2002	18.8	7.5	20	10
05/04/2002	19.3	5.6	21	7
06/04/2002	12.7	5.9	13	8
07/04/2002	13.4	6.9	12.2	6.8
08/04/2002	10.9	9.4	11	9.3
09/04/2002	9.6	6.9	9.3	7
10/04/2002	9.8	6.3	9.7	6.3
11/04/2002	7.5	4.4	7.2	5.8
12/04/2002	11.6	4.6	11.5	5.5
13/04/2002	13.4	6.7	15	9
14/04/2002	17.4	6.5	17.5	6.8
15/04/2002	16.3	9.2	17.3	9.8
16/04/2002	14.9	6.7	16	9
17/04/2002	18.7	5.1	20	4
18/04/2002	20.9	6.1	22.3	6.2
19/04/2002	19.9	8	21	8
20/04/2002	19.1	8.5	20	9.8
21/04/2002	20.4	9.2	21	9.2
22/04/2002	23.1	8.6	23.8	9
23/04/2002	23.2	8.6	23.5	8.7
24/04/2002	26.3	8	26	8
25/04/2002	22.3	12.6	23	13
26/04/2002	23.9	10.1	24.9	10
27/04/2002	25.2	11.9	22.3	2
28/04/2002	16.8	9.8	11.7	11
29/04/2002	20.9	9.6	20.5	11
30/04/2002	21.3	8.1	22	8.3
01/05/2002	20.9	9.4	21.6	10
02/05/2002	14.5	11.9	15	12.8
03/05/2002	18	12.3	16.4	12.5
04/05/2002	14.7	10.3	14.2	11
05/05/2002	14.4	7.6	14	8
06/05/2002	17.3	7.6	17	7.4
07/05/2002	20.4	9.2	20.7	9.3
08/05/2002	18	13.4	17	13.5
09/05/2002	21.6	13	20.7	14
10/05/2002	14.8	10.7	16	11.5
11/05/2002	20.1	10.5	19.5	11.3
12/05/2002	21.3	11	22.5	11.2
13/05/2002	24.1	12.2	23.5	12
14/05/2002	22.7	10.5	24	11
15/05/2002	25.4	11	24.7	11
16/05/2002	27	13	27	13
17/05/2002	28	12.7	28	13.5
18/05/2002	22.2	13.7	21.5	13.5
19/05/2002	25.5	12.2	25	13
20/05/2002	25.4	13	25	14
21/05/2002	23.8	14.9	NA	NA
22/05/2002	23.9	12.8	NA	NA
23/05/2002	18.6	14.4	17.8	15
24/05/2002	25.3	11	25	11
25/05/2002	25	12.3	25	13
26/05/2002	23.8	13.8	24	14.2
27/05/2002	20.5	12.1	20.8	15
28/05/2002	24.3	11.6	23.8	11.7
29/05/2002	25.9	11.1	25.5	11
30/05/2002	26.6	11.7	26.9	12
31/05/2002	27	12.7	27.2	12.9
01/06/2002	27.9	14.7	28	15.4
02/06/2002	29.2	15.8	28.5	10.6
03/06/2002	23.1	16.5	22	17
04/06/2002	23.7	15.1	23	15.5
05/06/2002	24.1	15.1	24	16.6
06/06/2002	18.2	13.1	13	9
07/06/2002	22.5	12	22.8	8
08/06/2002	20.9	14.8	20	15.3
09/06/2002	22.6	13.8	21.5	9.5
10/06/2002	28	12	28	12.7
11/06/2002	27.3	13.1	27	14
12/06/2002	28.1	13.9	28	9.2
13/06/2002	29.6	15.9	29.5	16.7
14/06/2002	31.8	16.6	31	17
15/06/2002	32.1	16.6	32	17
16/06/2002	32.8	17.9	32.3	18
17/06/2002	33.3	19.1	33	20
18/06/2002	34.2	18.4	34	20
19/06/2002	34.3	20.4	33.2	22
20/06/2002	31.6	22.3	30.8	23.7
21/06/2002	33.4	21.3	31	22.5
22/06/2002	34.1	22.3	34	23
23/06/2002	34.2	22.2	34	24
24/06/2002	33.1	19.9	32	20.5
25/06/2002	29.8	18.7	30	19.2
26/06/2002	28.1	19	27	20.5
27/06/2002	28.7	18.1	28.7	18
28/06/2002	30.1	17.1	28.5	19
29/06/2002	26.6	13.8	27	15.5
30/06/2002	25.8	15.9	26	17
01/07/2002	27	14	27.5	14.3
02/07/2002	27.3	17.6	27	18.5
03/07/2002	28.9	19	29.5	20
04/07/2002	30.3	16.3	31	18
05/07/2002	27.1	16.2	28	16.5
06/07/2002	24.8	14.9	24.7	15.5
07/07/2002	28.8	13.2	29.2	12.5
08/07/2002	30.1	16.8	30	17
09/07/2002	30.5	18.2	30	18.5
10/07/2002	30	18.5	30	18.5
11/07/2002	31.7	18	31.5	18
12/07/2002	31.6	17.7	31.5	18
13/07/2002	22.7	17.7	23	18.7
14/07/2002	21.3	16.8	21	17
15/07/2002	19.8	16.6	19	18
16/07/2002	23.3	16.3	22.4	17.5
17/07/2002	27.6	16.1	22.5	17
18/07/2002	29.8	15.2	29	17
19/07/2002	27.6	13.8	28	14.3
20/07/2002	29.7	16.5	29	16.8
21/07/2002	28.3	18	28	18.3
22/07/2002	30.4	17.4	30	18
23/07/2002	28.8	17.9	28	19
24/07/2002	31.6	19.8	30	20.8
25/07/2002	29.5	16.8	29	17.7
26/07/2002	28.8	16.2	28	17
27/07/2002	28	16.2	29	17
28/07/2002	29.5	18.8	30	19.3
29/07/2002	30.8	17.6	31.2	18
30/07/2002	31.5	18.8	31.2	20
31/07/2002	27.3	18	27.3	18.8
01/08/2002	24.4	16.4	24	16.6
02/08/2002	28.2	17.7	28	17.6
03/08/2002	28.7	16.2	29	17
04/08/2002	28.8	19.3	28.5	20
05/08/2002	29.9	17.6	29.5	18.2
06/08/2002	25.9	17.4	25	18
07/08/2002	30.2	15.2	30	15
08/08/2002	28.6	16.4	29	16
09/08/2002	24.3	17.6	24	18.3
10/08/2002	20.3	14.9	20	15
11/08/2002	19	14	18	14.8
12/08/2002	27.6	11.3	27.5	13
13/08/2002	29.7	13.5	28.8	15
14/08/2002	28.4	14.7	28.3	15
15/08/2002	29.1	16.3	29	17.3
16/08/2002	29.4	18	29.5	19
17/08/2002	29.9	18.4	29.5	19
18/08/2002	29.5	19.5	29	20.2
19/08/2002	29.7	19.3	29.5	19.2
20/08/2002	30.2	19.5	29.8	20.5
21/08/2002	27	19.8	26.5	20.5
22/08/2002	25.8	19.2	25	20
23/08/2002	21.4	18	21.4	18.3
24/08/2002	27.5	17.6	26.2	18
25/08/2002	23.6	18.6	24	19.2
26/08/2002	24.5	17.7	23.5	18
27/08/2002	26.1	17.1	25.5	17
28/08/2002	24.4	16.1	25.5	16.8
29/08/2002	28.1	16	28	17
30/08/2002	28.4	16.3	29	17
31/08/2002	28.1	17.3	26.5	18
01/09/2002	28.8	17.7	29	18
02/09/2002	24.7	17.6	24	18
03/09/2002	23.8	16.5	23.8	17
04/09/2002	19.1	14.7	19	16.5
05/09/2002	23	13.3	22.5	15
06/09/2002	24	15.3	24	15.6
07/09/2002	25.7	15	26	16
08/09/2002	23.8	16.2	22.5	17.5
09/09/2002	23.6	15.3	23	15.6
10/09/2002	26.6	15.5	24	15
11/09/2002	23.8	13.7	23	13.7
12/09/2002	23	15.1	22	16.7
13/09/2002	21.6	12.8	22	13
14/09/2002	22.8	11.2	22	11
15/09/2002	26.2	10.3	25.2	10.2
16/09/2002	21.6	12	20	12.4
17/09/2002	24.5	14.3	23.2	15
18/09/2002	24.8	13.8	24	14
19/09/2002	24.8	15.3	23.3	16
20/09/2002	26.2	14.4	25	14.8
21/09/2002	26.4	16.3	25	16.7
22/09/2002	22.7	16.9	22	17
23/09/2002	19.9	11.3	19	12
24/09/2002	18.8	10.3	17	10
25/09/2002	16.8	7.1	17	8.5
26/09/2002	23	6.5	20.5	6.5
27/09/2002	22.5	9.8	21.3	10.5
28/09/2002	19.9	6.5	20	7
29/09/2002	18.9	8.1	18.3	9
30/09/2002	20.9	5.4	19.5	5.5
01/10/2002	21.2	5.7	20	5.8
02/10/2002	21.2	6.3	20	6.5
03/10/2002	21.9	10.5	19.8	11
04/10/2002	19.8	8.9	19	9.5
05/10/2002	21.5	10.1	20.2	10.3
06/10/2002	21.2	9.4	19.3	10
07/10/2002	22.2	8.7	20.7	9
08/10/2002	17.2	9.1	16.8	10
09/10/2002	14.1	13.4	14.3	13.2
10/10/2002	14.3	13.3	14	13
11/10/2002	15.4	12.4	15.8	13
12/10/2002	23	10.1	20.8	10.5
13/10/2002	20.2	10.5	18	11
14/10/2002	16.2	10.5	15.5	10.5
15/10/2002	17.8	12.3	16.8	13.3
16/10/2002	15.5	12.3	14.5	11
17/10/2002	20	13.7	18.5	9.5
18/10/2002	22.4	7.1	20.5	8
19/10/2002	19.4	3.3	17.7	3.5
20/10/2002	17.3	4.4	15.5	3.7
21/10/2002	11.2	9.7	11	10.3
22/10/2002	14.7	9.1	13.7	9.8
23/10/2002	15.8	7.1	15	7.3
24/10/2002	19	5.2	17	5.3
25/10/2002	15.2	7.1	14	9
26/10/2002	21.7	6.5	18.6	7
27/10/2002	17.8	6.2	17	7
28/10/2002	21.2	5.1	18	5.5
29/10/2002	16.9	2.9	15.5	2.5
30/10/2002	15.4	3.2	14.5	3.5
31/10/2002	16.9	7.2	15.5	8
01/11/2002	17.7	4.3	16	5
02/11/2002	16.4	7.3	15.2	7
03/11/2002	13.4	8.9	13	9
04/11/2002	20.1	4.8	18	5
05/11/2002	19.3	2.8	16.3	2
06/11/2002	8.5	1	8.5	1.5
07/11/2002	8	5.1	8	5.5
08/11/2002	15.4	0.8	12	1
09/11/2002	11.2	0.2	10	0
10/11/2002	13.7	0.8	12.5	0.5
11/11/2002	10.8	1.8	10	1.2
12/11/2002	10.7	-0.8	10	0
13/11/2002	9.8	2.2	9	2
14/11/2002	9.1	7.5	9	8
15/11/2002	11.2	8.1	11	8.5
16/11/2002	13.3	8	13.5	7.5
17/11/2002	14.2	7.7	13.2	7
18/11/2002	10.9	7.6	10	9
19/11/2002	11.9	6	11.5	7.5
20/11/2002	10.3	6.5	10	7
21/11/2002	10.6	8.3	10.2	9
22/11/2002	14.7	4	12	4
23/11/2002	10.6	1.9	9.5	2
24/11/2002	8.5	7.3	8.8	8.2
25/11/2002	10.8	8	10.1	8
26/11/2002	11.3	9.5	11	9.8
27/11/2002	12.3	10.4	12.5	11
28/11/2002	14.5	11.8	14	12.4
29/11/2002	14.1	7.5	13.4	7.7
30/11/2002	13	4.8	11	4
01/12/2002	12	2	9	1
02/12/2002	7.3	2.2	NA	NA
03/12/2002	7.7	5.1	NA	NA
04/12/2002	13.6	3.3	NA	NA
05/12/2002	9	6.2	NA	NA
06/12/2002	10.7	8.1	NA	NA
07/12/2002	11.2	7.3	NA	NA
08/12/2002	8.8	6.2	NA	NA
09/12/2002	6.4	2.9	NA	NA
10/12/2002	4.1	-0.7	NA	NA
11/12/2002	3.3	0.7	NA	NA
12/12/2002	1.6	0.7	NA	NA
13/12/2002	1.9	-0.5	NA	NA
14/12/2002	5.3	-1.3	NA	NA
15/12/2002	7.9	3.3	NA	NA
16/12/2002	7.3	3.7	NA	NA
17/12/2002	7.8	4.6	NA	NA
18/12/2002	9.3	1.9	NA	NA
19/12/2002	7.9	-0.4	NA	NA
20/12/2002	6.2	2.5	NA	NA
21/12/2002	5.1	2.3	NA	NA
22/12/2002	5.6	4.1	NA	NA
23/12/2002	9.8	5.1	NA	NA
24/12/2002	7.8	6.5	NA	NA
25/12/2002	9.2	5.9	NA	NA
26/12/2002	8.2	6.8	NA	NA
27/12/2002	8	6.4	NA	NA
28/12/2002	11.3	3.3	NA	NA
29/12/2002	14.7	1.2	NA	NA
30/12/2002	7.6	1.8	NA	NA
31/12/2002	9.3	6.2	8.5	6
01/01/2003	7.5	3	7	5
02/01/2003	7.1	3.8	7	4.5
03/01/2003	12.6	1	9	1
04/01/2003	3.4	0.4	3.8	0.5
05/01/2003	10.2	-1.2	8	-0.5
06/01/2003	2	-1.3	2	1.5
07/01/2003	2.6	-1.4	1.5	-1
08/01/2003	1	-0.1	0.7	-0.8
09/01/2003	5.3	-0.2	4	0
10/01/2003	2.6	-0.4	2.5	-1.5
11/01/2003	3.8	-1.8	4	-2
12/01/2003	2.9	-2.8	3	-3.5
13/01/2003	4.5	-5.2	2	-6
14/01/2003	8.3	-3.5	5	-4
15/01/2003	7.6	-2	5	-3
16/01/2003	6.7	-0.7	6	-1.5
17/01/2003	2	-2	2	-2
18/01/2003	2.4	-2.3	3	-2.5
19/01/2003	8.7	-3.6	6	-4.7
20/01/2003	4.2	-0.1	4	-1
21/01/2003	4	0.9	3.3	1
22/01/2003	1.8	-1.3	1	-1
23/01/2003	0.8	-2.2	1.5	-1.5
24/01/2003	12.7	-2	8	-2.7
25/01/2003	10.4	-1.2	9	-2.5
26/01/2003	9.1	-1.6	7.2	-2.5
27/01/2003	10.1	-1.6	7.2	-2.4
28/01/2003	19.9	-0.5	17.3	-1.3
29/01/2003	13.2	1.2	12	0.5
30/01/2003	12.1	-1.2	9.8	-2
31/01/2003	4.7	-2	5.3	-2
01/02/2003	8.4	-4	6	-4
02/02/2003	7.2	-4.8	5	-5.2
03/02/2003	4.4	-4.2	4.5	-4.3
04/02/2003	9.5	0.4	8.5	0.8
05/02/2003	10.2	-2.8	10	-2.5
06/02/2003	10.8	-4	10	-4
07/02/2003	10.2	-5.4	8.2	-6
08/02/2003	11.1	-3.9	9.3	-4.9
09/02/2003	5.1	-1.7	5	-1.5
10/02/2003	5.3	-4	5	-5
11/02/2003	5.8	-3.2	5	-5
12/02/2003	4.7	-2.4	4	-3.2
13/02/2003	4.7	-3.1	4	-5
14/02/2003	5.2	-2.7	5	-3
15/02/2003	9.4	-4.8	7.5	-5.6
16/02/2003	4.9	-2	5	-2.5
17/02/2003	2.6	-2.7	3.8	-1
18/02/2003	6.8	-5.2	6	-6
19/02/2003	8	-5.6	7	-6.2
20/02/2003	8.3	-5.2	8.7	-6.4
21/02/2003	10.4	-4.7	10	-5.5
22/02/2003	10.1	-2.6	10	-4
23/02/2003	8.2	-1.5	8	-2
24/02/2003	11.4	-3.6	10.5	-5
25/02/2003	13	-3.8	12.5	-5.2
26/02/2003	11.6	-2	11.5	-3.2
27/02/2003	9.6	-0.5	9	-2.3
28/02/2003	14.4	0.7	14.3	0.3
01/03/2003	13.7	0.6	NA	NA
02/03/2003	11.6	2.2	11.8	4
03/03/2003	16.2	0.1	17	2.3
04/03/2003	15.5	0.2	16.3	-1
05/03/2003	15.9	0.3	17	-0.5
06/03/2003	12.6	2	12.3	1.2
07/03/2003	14.9	1.6	15.7	1
08/03/2003	15.7	1.8	15.5	1
09/03/2003	15.7	4	16	3.5
10/03/2003	24.1	0.9	22.6	1
11/03/2003	18.3	3	18	2.7
12/03/2003	17.5	4.5	20.2	5
13/03/2003	19.2	3.7	20	4.9
14/03/2003	13	3.3	14.3	4
15/03/2003	10.2	0.8	10	1
16/03/2003	13.8	-0.7	18.5	-1.8
17/03/2003	15.3	-0.5	15	-1
18/03/2003	15.9	2	16.5	1.2
19/03/2003	17.3	-0.1	18	-2
20/03/2003	21	0.7	21	-0.2
21/03/2003	16.2	1	17	0.5
22/03/2003	14	3.7	15	3.5
23/03/2003	13.9	0.5	15.2	0
24/03/2003	19.4	0.3	21	-1
25/03/2003	19.7	1.2	22	0.5
26/03/2003	19.8	3	21	2
27/03/2003	19.8	3.3	20.5	2.5
28/03/2003	18.9	5.4	19.5	5
29/03/2003	20.5	7.6	21.5	7
30/03/2003	20.5	5.1	22.2	5
31/03/2003	22	4.6	24	4.2
01/04/2003	19.8	9.8	21	10
02/04/2003	16.5	7.3	16.6	8
03/04/2003	12.4	7.1	13.5	7.5
04/04/2003	12.4	2.9	14	3.5
05/04/2003	19.4	1.4	21	0.5
06/04/2003	21.6	5.1	23.2	3.5
07/04/2003	10.6	4.3	12	4.2
08/04/2003	12.5	0.1	16	-1.5
09/04/2003	12.4	-0.5	14	-1.5
10/04/2003	6.7	2.6	2	-3
11/04/2003	12.1	3	12.8	1
12/04/2003	14.4	5.9	16	7.5
13/04/2003	18.8	3.3	20	2.5
14/04/2003	19.5	5.8	20.6	5
15/04/2003	18.9	7.7	20	7
16/04/2003	20.8	9.9	23	10.5
17/04/2003	21.8	7.4	23.2	8.3
18/04/2003	24.1	10.6	26.5	13
19/04/2003	16.4	8.9	16	10
20/04/2003	10.5	8.8	11	9.2
21/04/2003	18.9	9	20	9.2
22/04/2003	22.3	6.8	23	7
23/04/2003	23.7	8.3	24.5	8.5
24/04/2003	25.9	8.3	26.5	8
25/04/2003	22.5	9.4	23	10
26/04/2003	21.1	11.2	21	11
27/04/2003	23.7	10.8	24	12.2
28/04/2003	20.9	9.7	21	9.9
29/04/2003	23.2	10.6	23	11
30/04/2003	21.2	12.6	20.7	8.8
01/05/2003	22.7	12.6	23	9.2
02/05/2003	19.6	11.6	19	12
03/05/2003	25.8	11.9	25.5	12.5
04/05/2003	25.9	10.3	25.9	10.3
05/05/2003	26.3	11.9	26.3	12.2
06/05/2003	27.3	13.4	27	14
07/05/2003	28.4	13.3	28.3	14
08/05/2003	29.1	12.4	29.5	12.9
09/05/2003	27.7	11.3	28	12
10/05/2003	21.2	12.5	19.8	13
11/05/2003	24.3	13.4	23.8	14
12/05/2003	25.4	13.8	25.2	14.8
13/05/2003	25.1	13.1	26.8	13
14/05/2003	23.6	9.9	24	10
15/05/2003	20.9	8.6	21.4	11
16/05/2003	22.3	9.1	23	9.2
17/05/2003	21	10.9	22	12
18/05/2003	25.1	9.4	26	10
19/05/2003	23.7	10.3	25	11.2
20/05/2003	24.3	9.5	24	11
21/05/2003	24.3	8	24.3	7
22/05/2003	25.9	8.8	25	9
23/05/2003	28.1	10.9	28	11
24/05/2003	26.9	12.8	27	13.8
25/05/2003	27.3	15	27.5	16
26/05/2003	20.1	13	22	14
27/05/2003	25	14.7	25.5	15.8
28/05/2003	29.5	15.7	29.5	17.5
29/05/2003	29.1	16.5	29.5	17
30/05/2003	27.3	15.5	26	16.8
31/05/2003	29.9	14.9	29.8	15
01/06/2003	29.1	17	29	17
02/06/2003	29.1	17	29	18
03/06/2003	28.4	17.1	27.7	18
04/06/2003	28.9	18.8	29	20
05/06/2003	30.5	18.3	30	20
06/06/2003	30.5	17.2	31	18
07/06/2003	32.7	17.4	32	17.5
08/06/2003	31.8	18.4	32	19
09/06/2003	32.1	18.3	32.8	19
10/06/2003	33	17.3	33	17.3
11/06/2003	35.1	19.1	34.5	19.3
12/06/2003	35.5	18.7	35	20
13/06/2003	36.2	20.6	35.8	21.5
14/06/2003	35.6	20.9	35	22
15/06/2003	33.2	19.8	33.6	20.5
16/06/2003	34.3	18	33.5	19
17/06/2003	27.3	18.3	27	18.5
18/06/2003	31.9	17.4	30.5	18
19/06/2003	32.4	19.8	31.2	20.5
20/06/2003	35.7	17.4	35	18.5
21/06/2003	36	18.4	34.5	20
22/06/2003	33.9	18.7	33	20
23/06/2003	32.3	19.3	33	20
24/06/2003	32.6	21	32.8	22
25/06/2003	33.7	21.6	33.5	22.3
26/06/2003	33.8	21.4	33.2	22
27/06/2003	33	21	32	22.8
28/06/2003	29.1	18.8	28	20.5
29/06/2003	30.1	18.9	29.8	20
30/06/2003	31	19.5	31.5	21
01/07/2003	32.4	18.2	32.5	20.7
02/07/2003	30.9	14.8	31.2	14.4
03/07/2003	30.6	16.6	31	18
04/07/2003	28.3	15.2	28.2	17.5
05/07/2003	29.1	13.4	29	13.5
06/07/2003	30.3	14	30.6	14.3
07/07/2003	32.4	15.9	32	16.4
08/07/2003	32.8	16.5	32.3	17
09/07/2003	31.5	16.9	32	18
10/07/2003	33.8	17.7	33	19
11/07/2003	33.9	18.1	34	18.8
12/07/2003	33.8	19.1	33	20
13/07/2003	33.9	19.6	34	21.2
